packageName,className,methodName,api,mcrCategories,mcrTags
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,testGetParent_LazyResolve_NotResolved_NoParent,org.mockito:mockito-core,Mocking,"mock,mocking,testing"
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,testGetParent_LazyResolve_NotResolved_NoParent,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.extractor,Entity,setText,none,none,none
com.novetta.clavin.gazetteer.query,GazetteerQuery,getParentIds,none,none,none
com.novetta.clavin.index,IndexDirectoryBuilder,loadAlternateNames,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.gazetteer,BasicGeoName,getName,none,none,none
com.novetta.clavin.gazetteer,GeoName,getAdmin1Code,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationName,hashCode,none,none,none
com.novetta.clavin.resolver,ClavinLocationResolverTest,.,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.resolver,LuceneLocationResolver,.,org.apache.lucene:lucene-queryparser,none,"lucene,apache,index"
com.novetta.clavin.resolver,LuceneLocationResolver,.,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.gazetteer,BasicGeoNameTest,testMalformedAlternateCountryCodes,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testSanitizedInput,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.extractor,Entity,setStartPos,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,isTopLevelAdminDivision,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationName,getCountry,none,none,none
com.novetta.clavin.index,IndexDirectoryBuilder,getOptions,commons-cli:commons-cli,Command Line Parsers,"command-line,cli,parser"
com.novetta.clavin.index,IndexDirectoryBuilder,getOptions,org.apache.commons:commons-lang3,Core Utilities,"apache,commons"
com.novetta.clavin.index,WhitespaceLowerCaseTokenizer,normalize,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,getParent,none,none,none
com.novetta.clavin.gazetteer,GeoName,getAncestryKey,none,none,none
com.novetta.clavin.extractor,LocationOccurrenceTest,testHashCode,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver.multipart,MultipartLocationResolverTest,setUpClass,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoName,getAlternateNames,none,none,none
