packageName,className,methodName,mcrCategories,mcrTags
org.dependencytrack.tasks.scanners,OssIndexAnalysisTask,processResults,null,null
org.dependencytrack.tasks.scanners,OssIndexAnalysisTask,processResults,null,null
org.dependencytrack.tasks,VulnerabilityAnalysisTask,.,null,null
org.dependencytrack.common,ManagedHttpClientFactoryTest,isProxyTest,none,none
org.dependencytrack.model,ProjectMetricsTest,testFindingsAudited,none,none
org.dependencytrack.notification.publisher,DefaultNotificationPublishersTest,testSlack,none,none
org.dependencytrack.notification.publisher,WebhookPublisherTest,beforeClass,null,null
org.dependencytrack.resources.v1,NotificationRuleResourceTest,createNotificationRuleInvalidPublisherTest,null,null
org.dependencytrack.integrations,IntegrationPoint,name,none,none
org.dependencytrack.model,Component,setVersion,none,none
org.dependencytrack.model,Component,setUuid,none,none
org.dependencytrack.model,PortfolioMetrics,setPolicyViolationsSecurityUnaudited,none,none
org.dependencytrack.model,ProjectMetrics,setHigh,none,none
org.dependencytrack.model,VulnerableSoftware,setVersionStartExcluding,none,none
org.dependencytrack.resources.v1.misc,Badger,.,null,null
org.dependencytrack.search,CpeIndexer,remove,null,null
org.dependencytrack.search,CpeIndexer,remove,null,null
org.dependencytrack.search,IndexManager,getIndexWriter,null,null
org.dependencytrack.search,ProjectIndexer,remove,null,null
org.dependencytrack.search,ProjectIndexer,remove,null,null
org.dependencytrack.tasks.repositories,IMetaAnalyzer,build,null,null
org.dependencytrack.tasks.repositories,NpmMetaAnalyzer,isApplicable,null,null
org.dependencytrack.tasks.repositories,PypiMetaAnalyzer,.,null,null
org.dependencytrack.model,AnalysisCommentTest,testComment,none,none
org.dependencytrack.model,NotificationRuleTest,testPublisherConfig,none,none
org.dependencytrack.policy,LicensePolicyEvaluatorTest,.,none,none
org.dependencytrack.resources.v1,CweResourceTest,configureDeployment,null,null
org.dependencytrack.model,Component,getAuthor,none,none
org.dependencytrack.model,ExternalReference,setType,null,null
org.dependencytrack.model,ICpe,getSwEdition,none,none
org.dependencytrack.model,OrganizationalEntity,getContacts,none,none
org.dependencytrack.model,Repository,setUuid,none,none
org.dependencytrack.model,ViolationAnalysis,getAnalysisComments,none,none
org.dependencytrack.notification.vo,AnalysisDecisionChange,getAffectedProjects,none,none
org.dependencytrack.persistence,QueryManager,deletePolicy,none,none
org.dependencytrack.resources.v1,ConfigPropertyResource,.,null,null
org.dependencytrack.resources.v1.vo,AnalysisRequest,getComment,none,none
org.dependencytrack.tasks.scanners,InternalAnalysisTask,getAnalyzerIdentity,none,none
org.dependencytrack.event,VulnerabilityAnalysisEventTest,testComponentsConstructor,none,none
org.dependencytrack.model,VulnerabilityTest,testCvssV3Vector,none,none
org.dependencytrack.resources.v1,CweResourceTest,before,none,none
org.dependencytrack.resources.v1,PermissionResourceTest,removePermissionFromUserTest,null,null
org.dependencytrack.integrations,AbstractIntegrationPoint,setQueryManager,none,none
org.dependencytrack.model,ComponentIdentity,getUuid,none,none
org.dependencytrack.model,ExternalReference,getUrl,none,none
org.dependencytrack.model,Policy,getName,none,none
org.dependencytrack.model,VulnerableSoftware,getPurlName,none,none
org.dependencytrack.parser.cyclonedx.util,ModelConverter,convertServices,null,null
org.dependencytrack.resources.v1,MetricsResource,getComponentCurrentMetrics,null,null
org.dependencytrack.search,SearchManager,searchServiceComponentIndex,none,none
org.dependencytrack.policy,SeverityPolicyEvaluatorTest,hasMatch,null,null
org.dependencytrack.resources.v1,VulnerabilityResourceTest,getVulnerabilityByVulnIdInvalidTest,none,none
org.dependencytrack.search,ComponentIndexerTest,getIndexTypeTest,none,none
org.dependencytrack.model,Bom,setProject,none,none
org.dependencytrack.model,ComponentAnalysisCache,getLastOccurrence,none,none
org.dependencytrack.model,DependencyMetrics,setFindingsAudited,none,none
org.dependencytrack.model,ICpe,getVersion,none,none
org.dependencytrack.parser.npm.model,Advisory,getModuleName,none,none
org.dependencytrack.persistence,ProjectQueryManager,createTag,null,null
org.dependencytrack.persistence,RepositoryQueryManager,.,null,null
org.dependencytrack.resources.v1,ProjectPropertyResource,.,null,null
org.dependencytrack.tasks,MetricsUpdateTask,updateVulnerabilitiesMetrics,null,null
org.dependencytrack.tasks,VulnerabilityAnalysisTask,performAnalysis,null,null
org.dependencytrack.event,IndexEventTest,testClassEvent,none,none
org.dependencytrack.event,InternalAnalysisEventTest,testDefaultConstructor,none,none
org.dependencytrack.integrations.fortifyssc,FortifySscClientTest,beforeClass,null,null
org.dependencytrack.model,ComponentTest,testPurl,null,null
org.dependencytrack.resources.v1,BomResourceTest,exportProjectAsCycloneDxTest,none,none
org.dependencytrack.integrations,FindingUploader,.,none,none
org.dependencytrack.model,NotificationPublisher,getUuid,none,none
org.dependencytrack.model,ProjectMetrics,setPolicyViolationsLicenseUnaudited,none,none
org.dependencytrack.model,ProjectMetrics,getFirstOccurrence,none,none
org.dependencytrack.model,ServiceComponent,setVersion,none,none
org.dependencytrack.model,ViolationAnalysis,setAnalysisComments,none,none
org.dependencytrack.notification,NotificationRouter,inform,null,null
org.dependencytrack.parser.npm.model,Advisory,.,none,none
org.dependencytrack.parser.npm.model,Advisory,getTitle,none,none
org.dependencytrack.persistence,QueryManager,getAllVulnerableSoftware,none,none
org.dependencytrack.tasks.repositories,HexMetaAnalyzer,analyze,null,null
org.dependencytrack.tasks.repositories,HexMetaAnalyzer,analyze,null,null
org.dependencytrack.tasks.repositories,HexMetaAnalyzer,analyze,null,null
org.dependencytrack.policy,SeverityPolicyEvaluatorTest,wrongSubject,null,null
org.dependencytrack.resources.v1,BomResourceTest,.,none,none
org.dependencytrack.resources.v1,LdapResourceTest,retrieveLdapGroupsTest,null,null
org.dependencytrack.resources.v1,ProjectResourceTest,getProjectByUnknownTagTest,none,none
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,updateManagedUserInvalidFullnameTest,null,null
org.dependencytrack.search,ServiceComponentIndexerTest,reindexTest,none,none
org.dependencytrack.model,AnalysisComment,setId,none,none
org.dependencytrack.model,ComponentIdentity,getVersion,none,none
org.dependencytrack.model,DependencyMetrics,setPolicyViolationsTotal,none,none
org.dependencytrack.model,Vulnerability,setCvssV3ExploitabilitySubScore,none,none
org.dependencytrack.parser.nvd,ModelConverter,convertCpe23UriToCpe,null,null
org.dependencytrack.persistence,QueryManager,getDependencyMetrics,null,null
org.dependencytrack.policy,PolicyEvaluator,evaluate,none,none
org.dependencytrack.resources.v1,BadgeResource,getProjectVulnerabilitiesBadge,null,null
org.dependencytrack.resources.v1,MetricsResource,getPortfolioMetricsSince,null,null
org.dependencytrack.resources.v1,MetricsResource,RefreshProjectMetrics,null,null
org.dependencytrack.resources.v1.misc,Badger,writeSvg,null,null
org.dependencytrack.resources.v1.misc,Badger,writeSvg,null,null
org.dependencytrack.search,ServiceComponentIndexer,.,null,null
org.dependencytrack.tasks.repositories,MetaModel,setPublishedTimestamp,none,none
org.dependencytrack.tasks.scanners,VulnDbAnalysisTask,isCapable,none,none
org.dependencytrack.model,ComponentTest,testVersion,none,none
org.dependencytrack.resources.v1,SearchResourceTest,searchProjectTest,none,none
org.dependencytrack.model,DependencyMetrics,setComponent,none,none
org.dependencytrack.model,Policy,setUuid,none,none
org.dependencytrack.model,ProjectMetrics,setFindingsAudited,none,none
org.dependencytrack.parser.github.graphql.model,GitHubVulnerability,getPackageName,none,none
org.dependencytrack.persistence,QueryManager,.,null,null
org.dependencytrack.persistence,VulnerabilityQueryManager,removeVulnerability,null,null
org.dependencytrack.policy,PackageURLPolicyEvaluator,supportedSubject,none,none
org.dependencytrack.search,CpeIndexer,reindex,null,null
org.dependencytrack.model,DependencyMetricsTest,testLow,none,none
org.dependencytrack.resources.v1,UserResourceUnauthenticatedTest,configureDeployment,null,null
org.dependencytrack.event,FortifySscUploadEventAbstract,.,none,none
org.dependencytrack.model,Component,setLastInheritedRiskScore,none,none
org.dependencytrack.model,DependencyMetrics,setUnassigned,none,none
org.dependencytrack.model,Repository,setUrl,none,none
org.dependencytrack.model,VulnerableSoftware,getVersionStartIncluding,none,none
org.dependencytrack.parser.npm.model,AdvisoryResults,getPrevious,none,none
org.dependencytrack.persistence,ProjectQueryManager,updateLastBomImport,null,null
org.dependencytrack.resources.v1,BomResource,process,null,null
org.dependencytrack.resources.v1,ViolationAnalysisResource,.,null,null
org.dependencytrack.search,IndexManager,updateField,null,null
org.dependencytrack.integrations.defectdojo,DefectDojoClientTest,testUploadFindingsNegativeCase,none,none
org.dependencytrack.model,NotificationPublisherTest,testPublisherClass,none,none
org.dependencytrack.model,RepositoryMetaComponentTest,testRepositoryType,none,none
org.dependencytrack.notification.publisher,WebhookPublisherTest,testPublish,null,null
org.dependencytrack.resources.v1,LicenseResourceTest,configureDeployment,null,null
org.dependencytrack.model,License,setFsfLibre,none,none
org.dependencytrack.model,Project,getParent,none,none
org.dependencytrack.model,ProjectMetrics,setFirstOccurrence,none,none
org.dependencytrack.model,Vulnerability,getVulnerableSoftware,none,none
org.dependencytrack.model,VulnerabilityMetrics,setYear,none,none
org.dependencytrack.model,VulnerableSoftware,setPurlVersion,none,none
org.dependencytrack.parser.npm.model,Advisory,getSeverity,none,none
org.dependencytrack.parser.nvd,NvdParser,parseCpes,none,none
org.dependencytrack.persistence,ComponentQueryManager,matchIdentity,null,null
org.dependencytrack.persistence,VulnerabilityQueryManager,getVulnerabilitiesForNpmModule,none,none
org.dependencytrack.policy,VersionPolicyEvaluator,matches,null,null
org.dependencytrack.tasks.scanners,OssIndexAnalysisTask,analyze,null,null
org.dependencytrack.tasks.scanners,OssIndexAnalysisTask,analyze,null,null
org.dependencytrack.tasks.scanners,OssIndexAnalysisTask,analyze,null,null
org.dependencytrack.model,ClassifierTest,testEnums,none,none
org.dependencytrack.model,ProjectPropertyTest,testPropertyType,null,null
org.dependencytrack.policy,LicenseGroupPolicyEvaluatorTest,hasMatch,null,null
org.dependencytrack.policy,SwidTagIdPolicyEvaluatorTest,hasMatch,none,none
org.dependencytrack.resources.v1,UserResourceUnauthenticatedTest,forceChangePasswordMismatchTest,none,none
org.dependencytrack.resources.v1,VulnerabilityResourceTest,unassignVulnerabilityByUuidTest,none,none
org.dependencytrack,ResourceTest,init,null,null
org.dependencytrack.model,Component,getExternalReferences,none,none
org.dependencytrack.model,PortfolioMetrics,.,none,none
org.dependencytrack.model,Vulnerability,setCvssV2ImpactSubScore,none,none
org.dependencytrack.persistence.defaults,IDefaultObjectImporter,loadDefaults,none,none
org.dependencytrack.persistence,NotificationQueryManager,getNotificationPublisher,none,none
org.dependencytrack.search,SearchManager,searchComponentIndex,none,none
org.dependencytrack.model,VulnerabilityTest,testCvssV2BaseScore,none,none
org.dependencytrack.resources.v1,AnalysisResourceTest,retrieveAnalysisInvalidVulnerabilityUuidTest,none,none
org.dependencytrack.model,Component,setAuthor,none,none
org.dependencytrack.model,Component,setExtension,none,none
org.dependencytrack.model,Vulnerability,getVulnerableVersions,none,none
org.dependencytrack.parser.npm.model,Advisory,getFoundBy,none,none
org.dependencytrack.persistence,NotificationQueryManager,updateNotificationPublisher,null,null
org.dependencytrack.resources.v1,MetricsResource,getComponentMetricsXDays,null,null
org.dependencytrack.resources.v1,PolicyResourceTest,deletePolicyTest,null,null
org.dependencytrack.resources.v1,ProjectResourceTest,updateProjectEmptyNameTest,none,none
org.dependencytrack.model,DependencyMetrics,setPolicyViolationsLicenseTotal,none,none
org.dependencytrack.model,RepositoryMetaComponent,setNamespace,none,none
org.dependencytrack.model,Vulnerability,setTitle,none,none
org.dependencytrack.resources.v1,MetricsResource,getProjectMetricsSince,null,null
org.dependencytrack.resources.v1,AnalysisResourceTest,retrieveAnalysisTest,none,none
org.dependencytrack.resources.v1,NotificationRuleResourceTest,updateNotificationRuleTest,null,null
org.dependencytrack.resources.v1,NotificationRuleResourceTest,updateNotificationRuleInvalidTest,null,null
org.dependencytrack.resources.v1,TeamResourceTest,generateApiKeyInvalidTest,none,none
org.dependencytrack.common,HttpClientPool,getClient,none,none
org.dependencytrack.model,Component,getBlake2b_256,none,none
org.dependencytrack.model,ComponentAnalysisCache,.,none,none
org.dependencytrack.model,Project,setProperties,none,none
org.dependencytrack.model,ProjectMetrics,getPolicyViolationsLicenseUnaudited,none,none
org.dependencytrack.model,Vulnerability,getCvssV3ImpactSubScore,none,none
org.dependencytrack.parser.npm.model,Advisory,setId,none,none
org.dependencytrack.persistence,PolicyQueryManager,createPolicy,null,null
org.dependencytrack.resources.v1,TeamResource,.,null,null
org.dependencytrack.model,ProjectPropertyTest,testPropertyName,none,none
org.dependencytrack.resources.v1,OidcResourceAuthenticatedTest,deleteGroupShouldIndicateNotFoundWhenGroupDoesNotExist,none,none
org.dependencytrack.event,OssIndexAnalysisEvent,.,none,none
org.dependencytrack.integrations.kenna,KennaSecurityUploader,isEnabled,null,null
org.dependencytrack.model,ComponentAnalysisCache,getUuid,none,none
org.dependencytrack.model,Finding,getMatrix,none,none
org.dependencytrack.model,IdentifiableObject,setUuid,none,none
org.dependencytrack.model,ProjectMetrics,getFindingsAudited,none,none
org.dependencytrack.model,Vulnerability,getCvssV3ExploitabilitySubScore,none,none
org.dependencytrack.parser.npm.model,Advisory,getVulnerableVersions,none,none
org.dependencytrack.parser.nvd,NvdParser,parseCveImpact,null,null
org.dependencytrack.util,NotificationUtil,analyzeNotificationCriteria,null,null
org.dependencytrack.notification.publisher,DefaultNotificationPublishersTest,testEnums,none,none
org.dependencytrack.search,ComponentIndexerTest,removeTest,none,none
org.dependencytrack.model,Component,getBomRef,none,none
org.dependencytrack.model,FindingAttribution,getVulnerability,none,none
org.dependencytrack.model,License,getComment,none,none
org.dependencytrack.model,PolicyCondition,getPolicy,none,none
org.dependencytrack.model,ProjectMetrics,getPolicyViolationsWarn,none,none
