packageName,className,methodName,apis
com.stratio.cassandra.lucene.schema.mapping,UUIDMapperTest,testValueStringInvalid,[junit:junit]
com.stratio.cassandra.lucene.search,SearchTest,testRequiresPostProcessing,[junit:junit]
com.stratio.cassandra.lucene.search.condition,BitemporalConditionTest,testJsonSerialization,[junit:junit]
com.stratio.cassandra.lucene.search.condition,FuzzyConditionTest,testToString,[junit:junit]
com.stratio.cassandra.lucene.search.condition,GeoOperationTest,testInvalid,[junit:junit]
com.stratio.cassandra.lucene.search.condition,RangeConditionTest,testFloatOpen,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testIsWithinPoint1,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testPolygonIntersects,[junit:junit]
com.stratio.cassandra.lucene.testsAT.util,CassandraConnection,prepare,[com.datastax.cassandra:cassandra-driver-core]
com.stratio.cassandra.lucene.testsAT.varia,ReadStaticColumnsIT,after,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testValueIntegerMinPositive,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testReadFieldFromLongColumn,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoShapeMapperTest,testAddFieldsWithInvalidShape,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,UUIDMapperTest,testJsonSerializationDefaults,[junit:junit]
com.stratio.cassandra.lucene.search.condition,MatchConditionTest,testJsonSerializationDefaults,[junit:junit]
com.stratio.cassandra.lucene.testsAT.indexes,SimpleKeyIndexHandlingIT,testCreateIndexAfterInsertions,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.issues,Issue94IT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,BooleanSearchIT,testBooleanQueryEmpty,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchVarchar3,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeBlobField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.util,CassandraUtils,filter,[com.stratio.cassandra:cassandra-lucene-index-builder]
com.stratio.cassandra.lucene.testsAT.varia,SearchWithLongWideRowsIT,after,[junit:junit]
com.stratio.cassandra.lucene.builder,BuilderTest,testWildcardConditionDefaults,[junit:junit]
com.stratio.cassandra.lucene.schema,SchemaBuilderTest,testFromJSONWithNullAnalyzers,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.analysis,StandardStopwordsTest,testGetStandardStopwordsFromNameUpperCase,"[junit:junit,org.apache.lucene:lucene-analyzers-common]"
com.stratio.cassandra.lucene.schema.mapping,UUIDMapper,serialize,[org.apache.cassandra:cassandra-all]
