packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
org.dependencytrack.event,BomUploadEvent,"",us.springett:alpine,null,null,1,1,1.0
org.dependencytrack.model,RepositoryTypeTest,testResolvePypi,com.github.package-url:packageurl-java,null,null,3,3,1.0
org.dependencytrack.persistence,ProjectQueryManager,clone,us.springett:alpine,null,null,9,9,1.0
org.dependencytrack.resources.v1,VulnerabilityResource,unassignVulnerability,us.springett:alpine,null,null,7,7,1.0
org.dependencytrack.search,IndexManager,getDocument,us.springett:alpine,null,null,24,45,0.53
org.dependencytrack.search,IndexManager,getDocument,org.apache.lucene:lucene-core,null,null,21,45,0.47
org.dependencytrack.tasks.scanners,BaseComponentAnalyzerTask,isCacheCurrent,us.springett:alpine,null,null,4,4,1.0
org.dependencytrack.persistence,VulnerabilityQueryManager,getVulnerabilities,us.springett:alpine,null,null,13,13,1.0
org.dependencytrack.resources.v1,RepositoryResource,deleteRepository,us.springett:alpine,null,null,3,3,1.0
org.dependencytrack.common,UnirestFactoryTest,instanceTest,com.konghq:unirest-java,null,null,4,4,1.0
org.dependencytrack.resources.v1,LicenseGroupResource,getLicenseGroup,us.springett:alpine,null,null,2,2,1.0
org.dependencytrack.resources.v1,PermissionResourceTest,addPermissionToUserInvalidPermissionTest,us.springett:alpine,null,null,7,7,1.0
org.dependencytrack.resources.v1,ServiceResource,getAllServices,us.springett:alpine,null,null,9,9,1.0
org.dependencytrack.resources.v1,ViolationAnalysisResource,"",us.springett:alpine,null,null,1,1,1.0
org.dependencytrack.integrations.defectdojo,DefectDojoClientTest,afterClass,org.mock-server:mockserver-netty,null,null,2,2,1.0
org.dependencytrack.integrations.fortifyssc,FortifySscUploader,isEnabled,us.springett:alpine,null,null,5,5,1.0
org.dependencytrack.persistence,QueryManager,getLicenseGroups,us.springett:alpine,null,null,1,1,1.0
org.dependencytrack.resources.v1,OidcResource,deleteGroup,us.springett:alpine,null,null,10,10,1.0
org.dependencytrack.resources.v1,PolicyResourceTest,removeProjectFromPolicyTest,us.springett:alpine,null,null,1,1,1.0
org.dependencytrack.resources.v1,UserResourceUnauthenticatedTest,validateCredentialsSuspendedTest,us.springett:alpine,null,null,4,4,1.0
org.dependencytrack.tasks.scanners,NpmAuditAnalysisTask,inform,us.springett:alpine,null,null,7,7,1.0
org.dependencytrack.parser.npm,NpmAuditParser,"",us.springett:alpine,null,null,3,3,1.0
org.dependencytrack.resources.v1,OidcResourceAuthenticatedTest,retrieveGroupsShouldReturnListOfGroups,us.springett:alpine,null,null,4,4,1.0
org.dependencytrack.resources.v1,VulnerabilityResource,getAllVulnerabilities,us.springett:alpine,null,null,7,7,1.0
org.dependencytrack.persistence,RepositoryQueryManager,updateRepository,us.springett:alpine,null,null,2,2,1.0
org.dependencytrack.resources.v1,ProjectPropertyResourceTest,createPropertyTest,us.springett:alpine,null,null,3,3,1.0
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,updateManagedUserInvalidUsernameTest,us.springett:alpine,null,null,12,12,1.0
org.dependencytrack.tasks,NpmAdvisoryMirrorTask,inform,us.springett:alpine,null,null,16,16,1.0
org.dependencytrack.tasks.repositories,CargoMetaAnalyzer,analyze,us.springett:alpine,null,null,4,55,0.07
org.dependencytrack.tasks.repositories,CargoMetaAnalyzer,analyze,com.konghq:unirest-java,null,null,50,55,0.91
org.dependencytrack.tasks.repositories,CargoMetaAnalyzer,analyze,com.github.package-url:packageurl-java,null,null,1,55,0.02
org.dependencytrack.model,ProjectProperty,getPropertyType,us.springett:alpine,null,null,2,2,1.0
org.dependencytrack.notification.publisher,WebhookPublisherTest,"",org.mock-server:mockserver-netty,null,null,1,1,1.0
org.dependencytrack.persistence,DefaultObjectGenerator,loadDefaultPersonas,us.springett:alpine,null,null,47,47,1.0
org.dependencytrack.tasks.repositories,GemMetaAnalyzerTest,testAnalyzer,com.github.package-url:packageurl-java,null,null,1,1,1.0
org.dependencytrack.event,VulnDbSyncEvent,"",us.springett:alpine,null,null,1,1,1.0
org.dependencytrack.notification.publisher,ConsolePublisher,inform,us.springett:alpine,null,null,8,9,0.89
org.dependencytrack.notification.publisher,ConsolePublisher,inform,io.pebbletemplates:pebble,null,null,1,9,0.11
org.dependencytrack.persistence,PackageURLStringConverter,"",us.springett:alpine,null,null,3,3,1.0
org.dependencytrack.resources.v1,ComponentResource,"",us.springett:alpine,null,null,1,1,1.0
org.dependencytrack.resources.v1,ProjectPropertyResourceTest,updatePropertyTest,us.springett:alpine,null,null,5,5,1.0
org.dependencytrack.model,ProjectProperty,"",us.springett:alpine,null,null,6,6,1.0
org.dependencytrack.resources.v1,AccessControlResource,"",us.springett:alpine,null,null,4,4,1.0
org.dependencytrack.resources.v1,MetricsResource,getComponentMetrics,us.springett:alpine,null,null,3,3,1.0
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,updateSelfTest,us.springett:alpine,null,null,8,8,1.0
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,updateSelfUnauthorizedTest,us.springett:alpine,null,null,6,6,1.0
org.dependencytrack.resources.v1,CalculatorResource,getCvssScores,us.springett:cvss-calculator,null,null,8,8,1.0
org.dependencytrack.resources.v1,OidcResourceAuthenticatedTest,addMappingShouldIndicateConflictWhenMappingAlreadyExists,us.springett:alpine,null,null,11,11,1.0
org.dependencytrack.model,ExternalReference,getType,org.cyclonedx:cyclonedx-core-java,null,null,2,2,1.0
org.dependencytrack.resources.v1,LicenseGroupResource,addLicenseToLicenseGroup,us.springett:alpine,null,null,4,4,1.0
org.dependencytrack.resources.v1,ProjectResource,createProject,us.springett:alpine,null,null,6,6,1.0
org.dependencytrack.tasks,NpmAdvisoryMirrorTask,"",us.springett:alpine,null,null,4,4,1.0
org.dependencytrack.integration,ApiClient,createProject,com.konghq:unirest-java,null,null,24,24,1.0
org.dependencytrack.resources.v1,LdapResourceTest,configureDeployment,us.springett:alpine,null,null,2,2,1.0
org.dependencytrack.persistence,QueryManager,getComponentByHash,us.springett:alpine,null,null,1,1,1.0
org.dependencytrack.resources.v1,CalculatorResource,"",us.springett:alpine,null,null,1,1,1.0
org.dependencytrack.search,VulnerabilityIndexer,"",us.springett:alpine,null,null,3,3,1.0
org.dependencytrack.tasks,VulnDbSyncTask,parseCpes,us.springett:alpine,null,null,2,36,0.06
org.dependencytrack.tasks,VulnDbSyncTask,parseCpes,us.springett:cpe-parser,null,null,6,36,0.17
org.dependencytrack.tasks,VulnDbSyncTask,parseCpes,us.springett:vulndb-data-mirror,null,null,28,36,0.78
org.dependencytrack.tasks,VulnerabilityAnalysisTask,performPolicyEvaluation,us.springett:alpine,null,null,2,2,1.0
org.dependencytrack.model,Project,getPurl,com.github.package-url:packageurl-java,null,null,3,3,1.0
org.dependencytrack.resources.v1,VulnerabilityResourceTest,createVulnerabilityTest,us.springett:alpine,null,null,1,1,1.0
org.dependencytrack.search,IndexManager,"",us.springett:alpine,null,null,3,6,0.5
org.dependencytrack.search,IndexManager,"",org.apache.lucene:lucene-core,null,null,2,6,0.33
org.dependencytrack.search,IndexManager,"",org.apache.lucene:lucene-queryparser,null,null,1,6,0.17
org.dependencytrack.integrations,IntegrationPointTest,integrationPointMetadataTest,org.mockito:mockito-core,null,null,5,5,1.0
org.dependencytrack.persistence,ProjectQueryManager,hasAccess,us.springett:alpine,null,null,24,24,1.0
org.dependencytrack.resources.v1,LdapResource,deleteMapping,us.springett:alpine,null,null,7,7,1.0
