packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
proj.zoie.test,HourglassTest,testTrimming,log4j:log4j,null,null,27,30,0.9
proj.zoie.test,HourglassTest,testTrimming,junit:junit,null,null,3,30,0.1
proj.zoie.perf.client,ZoiePerf,buildFeedOnlyHandler,com.senseidb.zoie:zoie-core,null,null,7,7,1.0
proj.zoie.impl.indexing.internal,DefaultRAMDiskIndexFactory,"",log4j:log4j,null,null,3,4,0.75
proj.zoie.impl.indexing.internal,DefaultRAMDiskIndexFactory,"",org.apache.lucene:lucene-core,null,null,1,4,0.25
proj.zoie.impl.indexing.internal,DiskSearchIndex,getSegmentInfo,org.apache.lucene:lucene-core,null,null,4,4,1.0
proj.zoie.impl.indexing.internal,BaseSearchIndex,loadFromIndex,org.apache.lucene:lucene-core,null,null,7,14,0.5
proj.zoie.impl.indexing.internal,BaseSearchIndex,loadFromIndex,it.unimi.dsi:fastutil,null,null,7,14,0.5
proj.zoie.impl.indexing.internal,DelegateIndexDataConsumer,consume,log4j:log4j,null,null,2,2,1.0
proj.zoie.impl.indexing.internal,DiskLuceneIndexDataLoader,expungeDeletes,org.apache.lucene:lucene-core,null,null,7,11,0.64
proj.zoie.impl.indexing.internal,DiskLuceneIndexDataLoader,expungeDeletes,log4j:log4j,null,null,4,11,0.36
proj.zoie.api,ZoieMultiReader,copy,org.apache.lucene:lucene-core,null,null,3,3,1.0
proj.zoie.test,ZoieTest,testStreamDataProvider,junit:junit,null,null,2,2,1.0
proj.zoie.test.data,DataInterpreterForTests,interpret,org.apache.lucene:lucene-core,null,null,16,16,1.0
proj.zoie.api.impl.util,ArrayDocIdSet,"",org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.impl.indexing,AbstractIndexReaderDecorator,"",org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.impl.indexing,ZoieSystem,getIndexReaders,log4j:log4j,null,null,2,2,1.0
proj.zoie.api.impl.util,IntSetAccelerator,toIntArray,it.unimi.dsi:fastutil,null,null,4,4,1.0
proj.zoie.api.impl.util,LongSetAccelerator,equals,it.unimi.dsi:fastutil,null,null,1,1,1.0
proj.zoie.perf.client,ZoiePerf,runPerf,commons-configuration:commons-configuration,null,null,21,95,0.22
proj.zoie.perf.client,ZoiePerf,runPerf,com.yammer.metrics:metrics-core,null,null,55,95,0.58
proj.zoie.perf.client,ZoiePerf,runPerf,com.senseidb.zoie:zoie-core,null,null,19,95,0.2
proj.zoie.hourglass.impl,HourglassDirectoryManagerFactory,getCalendarTime,log4j:log4j,null,null,2,2,1.0
proj.zoie.test,ZoieTest,testStore,junit:junit,null,null,7,32,0.22
proj.zoie.test,ZoieTest,testStore,org.apache.lucene:lucene-core,null,null,25,32,0.78
proj.zoie.api.impl.util,LongSetAccelerator,"",it.unimi.dsi:fastutil,null,null,12,12,1.0
proj.zoie.test,ZoieTest,testDelSet,junit:junit,null,null,1,1,1.0
proj.zoie.test,ZoieThreadTest,testThreadDelImpl,log4j:log4j,null,null,6,91,0.07
proj.zoie.test,ZoieThreadTest,testThreadDelImpl,org.apache.lucene:lucene-core,null,null,79,91,0.87
proj.zoie.test,ZoieThreadTest,testThreadDelImpl,org.apache.lucene:lucene-queryparser,null,null,4,91,0.04
proj.zoie.test,ZoieThreadTest,testThreadDelImpl,junit:junit,null,null,2,91,0.02
proj.zoie.store,ZoieStoreConsumer,"",log4j:log4j,null,null,3,3,1.0
proj.zoie.store,LuceneStore,getFromStore,org.apache.lucene:lucene-core,null,null,11,11,1.0
proj.zoie.dataprovider.jms,JMSStreamDataProvider,"",com.senseidb.zoie:zoie-core,null,null,1,4,0.25
proj.zoie.dataprovider.jms,JMSStreamDataProvider,"",log4j:log4j,null,null,3,4,0.75
proj.zoie.impl.indexing.internal,RAMSearchIndex,openIndexReaderInternal,org.apache.lucene:lucene-core,null,null,12,12,1.0
proj.zoie.api.impl.util,IntSetAccelerator,iterator,it.unimi.dsi:fastutil,null,null,3,3,1.0
proj.zoie.perf.client,ZoiePerf,buildZoieStoreHandler,com.senseidb.zoie:zoie-core,null,null,9,30,0.3
proj.zoie.perf.client,ZoiePerf,buildZoieStoreHandler,org.apache.lucene:lucene-core,null,null,14,30,0.47
proj.zoie.perf.client,ZoiePerf,buildZoieStoreHandler,commons-configuration:commons-configuration,null,null,3,30,0.1
proj.zoie.perf.client,ZoiePerf,buildZoieStoreHandler,org.json:json,null,null,4,30,0.13
